GeneName,Ensembl,Pathway,ExpressionResults_Sample1.txt,ExpressionResults_Sample10.txt,ExpressionResults_Sample2.txt,ExpressionResults_Sample3.txt,ExpressionResults_Sample4.txt,ExpressionResults_Sample5.txt,ExpressionResults_Sample6.txt,ExpressionResults_Sample7.txt,ExpressionResults_Sample8.txt,ExpressionResults_Sample9.txt
Gene_1118,Ens_1001118,DNA_Binding,7.67759251185047,10.7932791098664,8.11856814304188,8.83760273202022,6.6409680115715,8.55451202568128,7.0193860101885,8.8486466123954,7.22792224064141,9.17343502352689
Gene_1119,Ens_1001119,DNA_Binding,7.28806556167907,8.16291451077277,7.13752257334246,7.91477205184445,5.7192190194297,8.03591248648612,8.38900175472864,8.16401008936369,7.07436663465069,8.31480794595695
Gene_112,Ens_100112,TGFb,6.45659956613989,5.37196588998439,5.51900282151585,4.53555849662768,7.29652390304354,6.90151765679564,6.58289477357932,5.30641335034787,5.60370655580335,6.70355991120944
Gene_1120,Ens_1001120,DNA_Binding,8.31469887711568,9.97416708640716,7.92808030114922,7.41531224474572,7.30958864216759,8.15335509723632,7.84841072981014,7.76937626215109,8.40274917150756,7.5688101624095
Gene_1121,Ens_1001121,Glycolysis,7.91947727715394,8.80890813068447,8.30068315792599,8.0361966127068,8.54722892824813,8.57541996409521,8.24474101984966,6.44527959572073,6.99871871767934,9.75278707766536
Gene_1122,Ens_1001122,TGFb,6.98945341531217,8.62738758622086,8.90316762532843,8.37597053914005,8.11957214967239,6.905288768242,7.67887851871745,7.24320805766527,7.72665133216978,7.86855497659347
Gene_1123,Ens_1001123,Glycolysis,8.33054538709775,7.94841313398509,10.037390786791,8.14964703773395,6.58472243491155,7.51124733070017,8.95462980523938,7.37002124543912,7.3671223340923,10.3199636759429
Gene_1124,Ens_1001124,Glycolysis,8.8421253809229,7.56048424316823,8.09502802660762,8.14034928199768,9.50366506257479,9.16325976633237,8.216198762017,7.88630377900018,9.37982289743129,7.59727618842133
Gene_1125,Ens_1001125,DNA_Binding,8.55142091961352,9.03654282800423,7.58132324443339,8.62888251868131,7.24778470390014,8.42540132092824,6.08552410044037,5.47331727920852,8.28773852672113,7.29819925019258
Gene_1126,Ens_1001126,DNA_Binding,9.68517546199449,4.52684163654316,7.11597229220875,6.89069741857224,8.62283798780633,7.48930195738602,7.11053804896497,7.5733073824908,6.80737128412434,8.14614249123899
Gene_1127,Ens_1001127,DNA_Binding,7.6069999721165,8.77409651381801,8.03912403442223,6.56643637328513,8.19805509284327,7.58591375299762,8.78321381028028,6.56414588196785,6.78562377942159,9.95132356505152
Gene_1128,Ens_1001128,WntSignaling,8.34696945228766,9.40651560435678,7.59832233230382,6.43301170582691,7.71263791964635,8.65145459244327,8.27694429562825,6.92307476067392,8.5389466155232,7.99698385538796
Gene_1129,Ens_1001129,DNA_Binding,9.03480706067832,6.10469827989304,9.33559817421013,7.60328756684795,8.16625489284704,8.89428602716711,9.78073163255282,6.98408504648552,8.96474863188835,9.78704625166774
Gene_113,Ens_100113,DNA_Binding,5.1623743344596,4.44686510997837,7.20887907057948,6.94254473908876,4.54702170581543,5.56188129654733,6.64522714484335,5.77528952569153,6.49682352655142,6.11382396165013
Gene_1130,Ens_1001130,Glycolysis,5.65545626878083,6.03032637754481,8.31154789806386,7.873894730689,7.76894717888533,5.40009025188412,7.43202355713342,8.12902377607523,8.87268480838507,8.67298001326272
Gene_1131,Ens_1001131,DNA_Binding,7.77951284719957,8.0658588098832,8.25573058476248,8.46126832304387,9.62503655534245,8.83877114976925,7.67038227859056,7.77065045383276,8.32640409172632,7.52157253697453
Gene_1132,Ens_1001132,DNA_Binding,8.63244679595601,9.87858343477546,6.13988666640848,9.97114119322081,8.91634791633675,6.33329542649956,5.81803252548711,7.26987989241992,9.46918067136837,8.68955393096381
Gene_1133,Ens_1001133,Glycolysis,7.91667294201763,10.177598707572,7.74892030797678,7.87235186546857,6.52749001787138,6.95116259259225,8.64805685109814,7.34513870405575,8.28329169057167,8.73741863040156
Gene_1134,Ens_1001134,Glycolysis,7.06369681402701,6.98830807626982,7.13224326681876,7.53315824615918,8.80623562219093,8.1756319409017,8.45119858629455,9.2492598860393,7.09036417896176,8.33435256082398
Gene_1135,Ens_1001135,DNA_Binding,6.33151164133372,8.85508239716907,7.32292265245796,8.75137152784786,7.08642350108557,8.63797488805105,8.71107193122973,9.20486692441126,7.82241296287212,8.93329758097634
Gene_1136,Ens_1001136,DNA_Binding,8.08940948271622,8.3379690581722,6.45025360201545,8.87559190675339,8.30545053128577,8.12157474437828,6.40423659002634,11.3945104212826,6.90591969993649,7.64050171066876
Gene_1137,Ens_1001137,Glycolysis,5.48559168543496,9.75406784039649,8.51981714292735,8.93363812060422,7.67145602739496,8.28308029752233,7.1288442271908,9.54291444741195,7.35531762193256,9.23445673648227
Gene_1138,Ens_1001138,DNA_Binding,8.69846738802565,7.86964360798799,7.37817446837647,9.28396700777484,7.93503990195179,7.29121592975521,8.65506052010578,7.28751474125046,7.08052513752875,8.76934593566342
Gene_1139,Ens_1001139,WntSignaling,9.11104516290516,8.57168256936623,8.39921855658467,7.85429978498032,7.34831089509944,6.63871128198142,8.13598778616844,8.48167397101853,8.45777904146751,8.7961272649996
Gene_114,Ens_100114,DNA_Binding,4.85718830430269,5.23736715343033,7.24229049038955,6.16320693933955,5.978134504803,6.58538962508944,5.0126375756392,5.82488300812497,5.68270610074782,6.70844585963162
Gene_1140,Ens_1001140,Glycolysis,7.1656545371895,6.52092308914662,8.42035986825635,9.2360242772436,7.71049986023322,8.75952398220904,7.32600630664157,8.76429277419842,7.89070960787695,8.90221900108374
Gene_1141,Ens_1001141,Glycolysis,7.09563005590412,7.57399454684052,8.94848991508712,6.97883440350379,7.40311212812303,7.54365615924099,9.29740274421711,8.23522091794421,7.70720311968022,8.52707843675341
Gene_1142,Ens_1001142,DNA_Binding,4.96416234923423,7.63347591002986,8.24817171232375,8.61850675022815,7.8732176862996,7.9321995592173,8.85825396607317,7.15092148870319,10.0733660234455,7.46514447143028
Gene_1143,Ens_1001143,DNA_Binding,7.444617616301,8.75690739225029,8.23253077744905,7.0020333579525,7.72396980996092,7.74833657137829,7.01731609678843,9.51540034683728,7.01434857195424,7.22913402064902
Gene_1144,Ens_1001144,DNA_Binding,8.46068814900635,10.6101488845901,10.0758559868704,7.66681364649935,8.27797229811763,6.71471661358839,8.38571383599916,7.68667350081424,7.36778563506951,7.86507708600258
Gene_1145,Ens_1001145,Glycolysis,10.0818759281442,6.45409671012759,10.1940155672417,10.4371791426977,10.5502580405871,8.4756137879977,6.04097544635592,7.99517370673714,7.73334684295847,6.82671286841672
Gene_1146,Ens_1001146,Glycolysis,8.02200508222705,7.14978202468069,8.24605783768492,6.47211527696876,7.763493515523,8.01589574563287,8.18720868001799,7.00173634672711,10.5060113565911,8.52591289966107
Gene_1147,Ens_1001147,DNA_Binding,8.36215321380331,8.36326509716874,8.78442640044731,6.41685768611614,5.48999806805647,7.61623753426577,7.15341368178122,8.894900875582,7.33347820947927,8.87679902965662
Gene_1148,Ens_1001148,DNA_Binding,7.33105142457721,7.14466401497536,8.50030321219674,8.71199928614635,8.22960491169422,7.72867714096862,7.95930250864207,9.75776844603399,6.43218570830121,8.14509554514276
Gene_1149,Ens_1001149,WntSignaling,8.98811400226034,8.6288223595423,9.19035812936825,7.12965924089269,7.66618451421259,9.26446460194883,7.95626987831306,7.01737801928726,9.23032858892989,8.03377672528627
Gene_115,Ens_100115,Glycolysis,8.72620369305941,5.0163938773825,4.98376212776276,5.16384248455613,4.4304757830277,7.01284994962243,3.40793783574298,5.39415410117393,3.67121497228704,4.79947125052585
Gene_1150,Ens_1001150,Glycolysis,7.95133000818741,7.85590587381493,8.95229810908018,7.31442969091009,7.52328264106093,7.84870162339292,8.08539378436932,7.10202552459256,8.11707356228283,6.55556787343082
Gene_1151,Ens_1001151,WntSignaling,7.07533390310013,9.19865569420662,7.84332295654231,7.54289511830039,8.14239000306806,8.70230544976488,6.97836352903756,9.09631964859222,9.58646344123848,8.62510219062217
Gene_1152,Ens_1001152,Glycolysis,9.76645538256455,6.99845430889381,8.7945691502481,8.56562533739425,8.19267281932094,8.58540012147619,9.06982080802018,6.48488554562636,6.94830813464688,8.0520072101748
Gene_1153,Ens_1001153,Glycolysis,8.12049433561207,8.30104924513947,9.17270754854256,8.30229712378392,7.5105817014566,6.63028011534225,6.792763966841,11.5817783768822,7.22182103742685,8.00994288301998
Gene_1154,Ens_1001154,DNA_Binding,8.15277338420297,8.35835546978658,8.69114479853924,7.86905228894054,7.97811948886452,7.94528368852853,7.11356600255801,8.00538822574601,6.41745985496425,9.31674459821878
Gene_1155,Ens_1001155,DNA_Binding,7.81408012429594,8.11395654517516,7.19139054530959,8.56119127779285,7.42488604071367,9.47720121739448,8.93742707601544,6.85345032875274,7.79567835025896,9.00341845195996
Gene_1156,Ens_1001156,Glycolysis,7.67498078983161,6.59327599438282,8.6804128865548,7.56808333443441,7.63854434110076,5.85525894547593,8.0521769713891,9.17873332895635,7.79123843962911,6.29883880910416
Gene_1157,Ens_1001157,Glycolysis,8.62321027784844,8.69722139138728,8.03908865162696,8.63497216742645,5.90543909479207,5.40836423180967,8.25841714335679,7.6445265544631,8.72102921070643,7.18515117598555
Gene_1158,Ens_1001158,DNA_Binding,8.77762962134206,8.07239612813886,9.73366178428973,7.01089605985554,6.95013597032295,8.9663125767717,6.89232758506939,9.93332527092192,8.18821520555026,8.90260312133903
Gene_1159,Ens_1001159,TGFb,8.9093336656562,5.77208542143494,8.35281298701536,7.28901893785359,6.10495797007201,9.06581243231116,7.96034405632621,9.44175143048829,6.75702315245206,7.06695773257063
Gene_116,Ens_100116,DNA_Binding,6.50977958346589,5.25103174935897,6.94748959237515,5.48543607186046,7.33540159533152,5.51329754912732,8.98972344965324,5.69441282210015,6.99961794004179,6.41022151248148
Gene_1160,Ens_1001160,Glycolysis,6.80030862402454,9.07267188699345,9.08858998965,9.63253407191382,8.73145693103195,6.63956784629355,8.10532082202274,9.21158762571605,9.08305539818781,7.6127070978037
Gene_1161,Ens_1001161,Glycolysis,9.28156154580405,10.6014149196214,9.154687860882,8.66368882495837,7.76464202242577,8.53073695282084,7.40160558555093,8.95515008381145,4.91268782189738,8.42495558913025
Gene_1162,Ens_1001162,DNA_Binding,5.88167442279608,8.93675652183685,10.4082933873001,6.15238716241659,6.8648851864868,7.22198276821852,7.03784307124485,7.63109872054159,8.02262026996604,8.87789253007955
Gene_1163,Ens_1001163,TGFb,8.57601213731784,7.08172230378642,8.4856903825724,9.77981130423909,8.61711805304219,7.49259343302875,7.95728368177239,9.45231547931728,8.81768529989867,6.04811536626648
Gene_1164,Ens_1001164,TGFb,7.97826874173556,9.37636322228746,7.62788477404537,7.65815608900088,7.04201882187271,6.8331105970808,6.75183977499524,7.12073306441386,7.34043639550267,7.25991607080196
Gene_1165,Ens_1001165,Glycolysis,8.61051926662886,7.38960965433265,8.00613030523692,7.52452771595016,7.86009171004415,7.97452791328325,10.2447184816076,7.03130284261777,6.89336909691385,8.31493107265756
Gene_1166,Ens_1001166,DNA_Binding,9.06479187175131,7.78420693939311,7.47156137693094,7.85468316130871,6.59272415608568,7.95773043607265,9.31997915988914,6.69884857140031,8.29230639670271,7.93119785761598
Gene_1167,Ens_1001167,Glycolysis,9.48294927146636,8.09501722358628,7.57946327501816,5.70998870277836,7.83022668669078,9.60011194753656,7.06412536306873,7.41535044974433,8.77493468529106,8.20286983084789
Gene_1168,Ens_1001168,DNA_Binding,8.4184265033047,8.73208893392266,8.65500813912127,8.00161404551562,8.52274612018716,6.06769178111908,9.20838123663225,6.72489185771562,8.29764644193152,6.41580795115383
Gene_1169,Ens_1001169,DNA_Binding,9.62251491655286,8.94338119234845,8.65107057046357,8.00816852325182,8.56271238988079,7.16950829314113,8.81253438266627,8.66002705009982,7.57421689537883,8.27892688049267
Gene_117,Ens_100117,WntSignaling,8.0078198523539,4.19666263321277,5.84007168924121,5.74213451426297,5.22121376383261,6.67673086792104,4.75761565000744,7.17012214244218,6.45114614103249,6.4769895408413
Gene_1170,Ens_1001170,DNA_Binding,8.26537243975654,8.87933919490218,7.39286617342464,7.37294932301103,8.35374922352652,9.83602184250885,8.68973653528076,8.68913974763608,8.93902870034001,8.68170995769199
Gene_1171,Ens_1001171,DNA_Binding,7.43953415116214,7.36501673992568,7.53759426729198,9.09468513512938,8.27495827400623,6.71534073849765,8.01958104146834,8.96497884587425,9.03469027405261,7.65769343233292
Gene_1172,Ens_1001172,DNA_Binding,9.16898834753983,7.9648076813483,8.22621960002905,8.4854173256255,8.27649703373199,8.29094840673731,8.2078401293283,8.60334677685067,8.78985292722806,8.63406801121606
Gene_1173,Ens_1001173,Glycolysis,6.73598700037104,6.82906270382217,8.09776903755526,7.83368897079109,7.4061131972879,8.48988584181779,7.06346271980302,8.50833122700869,5.41689835315634,9.53975736056214
Gene_1174,Ens_1001174,WntSignaling,7.34625750174385,6.67833212932041,9.41626637097348,9.934025932485,6.34628954285272,7.89290051856868,7.68548700416319,6.24051125553735,7.85176740756418,7.26649201755434
Gene_1175,Ens_1001175,TGFb,8.2158747988064,7.22335113413428,8.51553725942112,9.26240463743946,8.15096150119835,4.54970598792912,9.17293320102128,8.97153381990881,6.23133866657558,5.50962626818311
Gene_1176,Ens_1001176,DNA_Binding,8.17410389741856,8.65949348521831,7.78897699610533,8.71067195117033,7.03802688615387,8.84929354207648,8.32798998234986,8.38464979460331,6.14222078112406,7.73025152112985
Gene_1177,Ens_1001177,TGFb,6.88440197957306,7.56617012686523,7.77330204466596,8.31747015507502,7.49845365379509,6.90231944421517,8.27969534065475,8.4380922628919,8.49167814209835,7.01934592754966
Gene_1178,Ens_1001178,DNA_Binding,7.27627736759427,8.70576211626069,6.7755750397432,8.24355510412047,6.1362196088506,7.52518262683279,8.14003694977072,7.33956945890499,8.28168644590557,6.62999239969099
Gene_1179,Ens_1001179,Glycolysis,8.60427882456379,8.50957814673775,6.49141156839285,9.56115919794427,9.38446850718593,9.24220119991115,7.48026209040279,6.83073442681729,8.79679518241324,8.9538588905812
Gene_118,Ens_100118,TGFb,6.11433116550429,6.13814227255138,7.61853451767323,6.51441791803641,5.0027098281792,5.90045635754327,6.59522665541455,9.33236271393185,6.37442308952286,6.79860697460189
Gene_1180,Ens_1001180,WntSignaling,7.98178923687854,6.75170959507102,7.44507987363779,8.46598595067752,9.08644665370471,8.32711831747875,8.34807267430801,7.26443649434662,8.98353312150497,10.2405829179219
Gene_1181,Ens_1001181,TGFb,9.31515303106076,8.78829121260124,8.76549324304849,7.50307780616423,7.37131755467191,9.33482137292924,7.56971441331453,9.38564534667605,9.15753331993919,7.37089239544134
Gene_1182,Ens_1001182,DNA_Binding,6.52248968963141,7.80890190012021,7.51269248230119,9.35601541294504,8.07886836861728,10.9117423455936,8.34132232954802,8.63334190549281,8.02596513766337,9.096859712699
Gene_1183,Ens_1001183,WntSignaling,8.22761889861669,8.87323098247463,7.4748848995872,8.82137494935903,9.7167846489041,9.30883639896712,8.59857206338515,8.00312042934935,9.11895057117147,8.37395564413426
Gene_1184,Ens_1001184,Glycolysis,8.07553739298334,8.80242761691493,10.1103064572043,7.27284529398654,8.84839834382229,10.6780573528823,8.90200707683181,7.12192807820877,7.27813647181839,7.73673979622129
Gene_1185,Ens_1001185,DNA_Binding,8.99488664501775,7.53226343058089,7.8215071623835,7.97181595734464,6.93419824734776,8.69525520530569,9.23192290040726,6.95975676079745,9.36534342131751,6.67184936050795
Gene_1186,Ens_1001186,DNA_Binding,8.04003847401395,7.59590000321253,7.68357988604332,7.55687686594433,7.72395402305631,6.67130003100306,9.11513338743666,7.99871894757427,5.90181440451875,7.19503995922631
Gene_1187,Ens_1001187,DNA_Binding,8.59312722754929,8.12481990509643,7.97647882916749,6.16392388227146,7.44795256646222,6.80553263677958,8.11563975234774,7.59087369640093,8.01950194173511,7.13330303207756
Gene_1188,Ens_1001188,TGFb,6.72168802386312,6.7482158478637,8.76303807190697,8.11347387127313,7.91732042844948,8.04033014065537,7.04853646351982,8.44294918475588,7.25488257753173,7.32600254322099
Gene_1189,Ens_1001189,TGFb,9.47207377244628,8.35598155633313,9.26911767593402,7.26242229321736,8.16089380419833,8.32482173200829,8.25203556717392,5.95034711874266,7.64382802502525,7.56260604150665
Gene_119,Ens_100119,DNA_Binding,7.06098628069415,5.27902706477572,5.18488018418754,4.96026389036391,7.15609842853557,6.37223275223854,6.08685886177792,5.74982301240961,5.93724087146839,6.54287522571062
Gene_1190,Ens_1001190,Glycolysis,7.98551781415255,7.07433821808641,9.52453065144861,7.99069343518111,8.25129097740056,6.28867052081383,7.94182814386871,8.47745354686042,8.31082233657967,7.63997881764816
Gene_1191,Ens_1001191,DNA_Binding,7.72203337658511,8.94277592090043,8.4783200678273,8.28784542803451,7.57161896079882,9.15556158841549,8.94258796433457,7.0458978812426,8.99352069251015,8.08585214663405
Gene_1192,Ens_1001192,DNA_Binding,8.98506794837209,8.39032962303479,6.99475232092454,7.15049151675891,8.05163602770736,7.76133198287638,9.66190877973316,8.91572019829305,7.10404661723539,8.96015541712381
Gene_1193,Ens_1001193,TGFb,8.59379497335476,6.23398908563277,6.61963539612724,7.24064958439223,7.00343388810571,8.13643031582398,8.33383727186628,6.72202417984688,7.90831403807188,9.57335797751066
Gene_1194,Ens_1001194,WntSignaling,7.45702471378172,10.0653821163927,7.99062542048747,7.66479209556353,10.2808132425365,7.68666876058033,8.08628084745068,8.99002992365684,7.16344016751908,7.7301798840787
Gene_1195,Ens_1001195,TGFb,8.53371830401257,8.29451705117345,8.05603186066684,8.49716206978874,8.80638933146585,10.4169288453814,7.3369296010487,7.42222706802421,7.55978496752631,8.42726248890259
Gene_1196,Ens_1001196,DNA_Binding,9.6865900197376,7.72679291579589,6.95946192731019,6.2374288561892,6.56793537135772,7.44674903969132,7.66471914187469,7.13202729669955,9.6211205402987,7.72712312849632
Gene_1197,Ens_1001197,DNA_Binding,6.28997498080897,6.33989904167991,7.68843539750138,6.96080562453768,7.89437309922963,8.87513587562146,6.53586960975338,6.90132583227269,8.42183299333087,7.18615789446968
Gene_1198,Ens_1001198,DNA_Binding,8.47110705507468,7.73629925797838,9.43526921080179,7.9555875900246,7.63739103448438,7.35817997148826,7.5491374465792,7.9473482380406,7.69257104269733,8.40517918527941
